GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan
101.729167,209.833333,96.333333,537.833333,18.576232
133.969626,216.648148,104.592593,323.740741,24.614845
134.914798,206.0,85.982143,373.821429,17.99106
154.3125,269.0,122.0,846.714286,30.137102
152.213816,280.736842,156.052632,309.210526,22.275908
130.246886,183.196429,79.482143,440.267857,13.261102
131.416629,215.492958,103.232394,157.204225,14.042077
117.150273,179.26087,85.521739,303.043478,24.120993
136.447934,201.460526,90.013158,497.75,25.854948
112.824561,236.92,108.04,705.84,22.670651
114.331731,199.384615,82.307692,413.846154,42.000986
130.312207,194.037037,84.481481,554.592593,17.449594
123.841991,223.965517,105.793103,523.37931,13.180175
153.492188,208.75,91.0,501.75,15.791117
115.938531,225.047619,100.761905,716.976191,27.758147
127.01259,210.314286,93.057143,532.828571,29.934568
128.898139,241.859375,112.71875,752.75,29.109153
123.436275,219.153846,97.769231,594.0,26.89867
131.331041,232.671875,107.953125,629.8125,18.514115
135.52,206.926829,94.756098,497.390244,25.935925
122.249427,234.590909,107.15,848.827273,21.441013
106.6,230.1,107.0,679.1,15.279071
129.955678,231.395639,109.816199,611.246106,26.399696
113.276316,195.0,84.541667,467.416667,27.275854
116.730539,204.142857,94.809524,419.619048,33.424569
117.477941,212.411765,104.470588,611.117647,34.979777
112.31003,224.761905,113.476191,471.476191,20.850075
85.416667,207.0,94.0,506.333333,15.69147
113.736364,202.0,91.142857,414.428571,5.890151
102.229167,289.333333,179.555556,431.444444,19.612921
138.0033,204.578947,89.263158,541.31579,25.483252
123.022727,215.818182,97.727273,418.0,33.884222
113.138801,196.6,84.1,383.55,19.721245
121.064669,189.125,92.575,289.975,14.142047
133.341737,207.155556,103.311111,465.288889,14.777794
102.494318,215.636364,94.181818,454.909091,21.776855
133.591122,238.481482,121.740741,637.518519,29.443396
133.465488,212.093333,97.573333,415.066667,28.967519
163.669643,257.142857,163.785714,300.0,10.384447
113.132813,232.083333,106.166667,782.958333,30.467167
116.291667,222.0,89.0,509.0,25.746629
127.503906,258.0,147.0,491.75,44.813328
143.861979,225.75,109.583333,580.208333,27.098073
110.086539,211.0,93.0,420.615385,31.143303
124.621897,210.646465,96.171717,627.49495,18.504433
114.117801,211.75,96.458333,557.5,21.466382
105.872549,220.769231,101.769231,686.538462,27.062933
133.173179,187.883333,81.95,400.95,19.770742
139.218519,256.058824,119.705882,781.0,33.274365
144.523499,180.083333,82.645833,327.666667,13.929822
123.114643,265.743802,147.826446,488.264463,13.185214
90.7125,201.2,96.4,512.0,13.09351
115.455189,237.037037,106.296296,527.222222,13.666315
133.844197,194.175,87.85,311.3,21.666564
115.488449,213.157895,95.631579,563.368421,34.297299
129.054709,232.542857,116.15,464.578571,23.416809
142.681818,210.277778,93.944444,628.333333,25.658488
122.55499,249.626113,115.235905,734.961424,10.365565
132.02651,244.069767,123.232558,703.930233,23.601638
162.1,221.0,99.0,612.0,11.757551
136.742543,190.6875,81.85,338.6,19.535988
147.802632,257.473684,116.947368,687.631579,11.610245
105.510417,225.5,97.5,669.833333,17.660966
112.892046,191.181818,97.181818,415.636364,25.013054
112.62931,216.448276,96.448276,531.034483,33.530152
138.00945,239.547945,113.383562,495.054795,16.836135
108.462963,219.941177,98.588235,745.823529,31.768518
134.622472,194.75,88.339286,440.142857,23.462023
122.050544,246.382716,113.938272,851.407407,23.537638
128.203196,208.6,96.727273,454.072727,21.097914
122.57453,287.62069,212.011494,353.333333,25.881709
126.039063,232.5,105.0,715.5,35.811791
120.658065,197.627119,85.254237,340.813559,14.19722
135.781421,201.652174,91.478261,475.913044,33.888118
117.10073,223.093023,100.488372,626.093023,23.998445
134.202655,198.774648,88.309859,395.309859,29.168841
105.796209,247.125,116.925,688.2,12.587295
126.136912,264.807692,141.461539,544.153846,20.709851
132.272936,285.690909,174.981818,381.381818,24.044559
131.944142,190.278571,81.607143,162.857143,12.624684
129.784431,193.428571,84.809524,469.428571,9.036083
115.193182,199.090909,82.181818,431.818182,37.56515
133.140678,228.27027,103.648649,632.756757,31.100135
138.95625,209.6,96.2,508.4,11.685889
154.331731,208.769231,93.846154,561.307692,11.921836
131.502175,216.31383,97.792553,567.117021,27.518256
120.630435,206.206897,99.172414,529.62069,21.671364
130.009184,213.0,97.072961,507.995708,32.620969
124.015903,236.828283,106.232323,769.636364,21.230776
128.025,559.6,396.0,609.8,23.174124
113.25,231.9,101.9,599.6,20.543612
133.343701,247.02521,132.747899,450.747899,22.827718
116.051044,200.351852,87.833333,440.722222,34.846794
129.859833,269.666667,158.0,348.633333,15.407213
134.103265,268.542553,127.255319,887.06383,35.504361
131.18,186.25,79.5,384.0,16.381082
125.1294,260.961539,123.599359,742.875,11.465201
127.087866,205.9,94.377778,515.933333,32.66886
134.071818,240.043478,113.311594,749.115942,28.715493
101.729167,226.333333,103.333333,655.666667,20.704267
139.754098,236.142857,103.571429,715.761905,29.925417
111.753927,230.833333,115.375,546.041667,30.424742
126.675325,230.724138,104.465517,720.086207,18.333165
114.424594,249.740741,118.888889,803.37037,44.046583
115.877489,211.707317,94.926829,505.341463,30.226982
116.975281,225.785714,103.142857,632.0,34.656845
135.986945,199.0,82.25,423.333333,22.826299
113.474359,227.4375,106.765625,517.921875,22.13398
129.222222,187.253731,81.477612,300.701493,16.179586
130.403811,180.633721,77.046512,270.465116,11.857448
122.638514,209.784946,91.946237,576.516129,26.831342
118.946774,210.666667,89.846154,529.153846,36.240068
87.671875,361.0,241.0,408.0,22.038319
135.303371,206.142857,87.142857,402.142857,24.640994
120.872081,226.387097,101.709677,746.806452,16.682722
128.063404,244.105263,111.350877,751.491228,8.17461
114.535714,213.333333,97.619048,563.761905,15.45383
123.873147,226.388158,107.526316,532.835526,28.759197
119.643885,330.342857,223.285714,393.314286,20.901245
149.854369,202.846154,92.461538,449.692308,14.665501
122.992443,244.08,111.32,732.4,20.351865
150.380682,278.818182,172.181818,339.181818,19.740883
105.982143,215.714286,105.571429,775.0,18.500965
119.188946,212.22449,102.469388,566.530612,22.858601
142.492188,229.1875,98.625,571.625,19.624204
154.4375,254.0,119.0,737.0,30.962679
107.752101,194.4,82.266667,307.6,15.869748
123.736292,280.259067,132.772021,826.093264,19.902625
131.704856,243.836364,112.572727,682.15,9.257068
132.270115,226.090909,100.818182,677.181818,31.208443
138.523585,211.55,94.3,409.675,30.174327
128.620536,237.785714,98.642857,610.5,15.849419
163.5875,252.6,116.0,642.6,20.672687
119.017964,188.333333,82.47619,354.666667,21.717836
102.166667,218.777778,91.666667,527.666667,21.208547
125.111974,240.865979,116.412371,639.494845,41.1387
133.238202,194.035714,83.214286,554.071429,19.811484
114.596525,239.492308,109.030769,720.430769,25.952547
117.351974,199.684211,90.315789,479.684211,25.138508
132.62933,198.490909,81.963636,252.290909,13.448574
116.607345,240.494382,109.696629,846.696629,32.68998
132.574297,204.446809,91.085106,413.319149,38.310967
126.881119,179.611111,81.833333,319.166667,31.212372
129.640156,240.828194,139.057269,381.030837,13.364759
130.171323,178.37386,76.182371,189.513678,10.487265
116.250681,230.768116,110.57971,783.434783,18.856771
126.511021,248.163756,112.534935,758.194323,8.155691
136.895833,212.066667,90.933333,534.866667,42.921427
130.27957,190.028571,82.285714,445.971429,20.054131
125.580692,295.052632,173.556391,281.481203,19.025754
127.945313,324.0,191.0,345.0,16.274501
129.605449,308.693548,201.580645,371.822581,29.867327
133.212865,176.148148,71.407407,237.666667,10.489266
122.460377,256.06,143.46,268.16,30.168361
128.045706,204.992647,92.433824,446.029412,24.907146
133.194357,206.3,90.5,513.8,24.474681
126.063116,221.25,103.875,803.375,31.009559
129.821815,180.0,77.684211,266.394737,16.684143
142.888889,235.114286,113.342857,728.257143,24.091492
118.730479,171.8,74.2,231.6,13.605058
118.267857,229.666667,105.142857,690.714286,20.773915
142.491289,210.444444,93.166667,456.777778,20.682267
123.365471,262.071429,138.321429,244.5,24.061465
122.529621,200.084906,92.537736,321.990566,26.635451
119.251931,278.138462,170.061539,405.876923,19.065629
127.114731,231.235955,111.460674,569.674157,25.38194
127.892857,222.857143,104.428571,712.142857,15.106425
122.518056,226.459916,109.620253,599.021097,26.063376
124.441558,268.587629,150.0,421.659794,15.87499
126.731308,242.943396,128.514151,506.056604,27.799763
113.627848,240.08,110.24,678.64,22.010398
118.043544,205.547619,93.166667,625.666667,36.937566
111.309524,225.666667,92.047619,623.809524,19.870784
118.592933,220.631579,102.906433,670.052632,30.682458
126.804,273.75,170.25,369.5,21.40057
138.805263,219.666667,103.666667,624.944444,27.039066
121.550347,202.444444,89.527778,535.277778,38.833244
106.326389,216.777778,92.666667,556.666667,27.573919
124.455275,209.843636,96.410909,517.989091,36.929682
122.945993,330.888889,215.916667,472.305556,25.851472
153.857143,237.6,117.733333,536.533333,19.011809
140.75,213.684211,95.210526,756.368421,10.72755
119.830818,246.873418,115.202532,655.329114,35.326594
124.121167,204.928571,88.892857,435.154762,25.550326
109.497024,223.571429,101.952381,645.571429,18.035113
126.925068,220.26087,101.217391,694.76087,31.273724
126.789063,236.5,102.5,672.5,32.337092
125.988959,178.875,74.675,258.175,11.85232
126.404839,224.474359,106.153846,565.75641,24.249714
133.346369,226.4,107.288889,458.466667,27.377435
113.368056,191.5,81.0,449.833333,16.810123
122.087167,284.0,176.076923,303.788462,24.543849
137.149351,186.413793,80.103448,392.62069,17.107967
127.745434,209.181818,96.381818,570.2,41.612236
127.851629,226.759615,107.259615,590.942308,32.228055
136.552632,272.058824,142.470588,465.823529,15.346517
124.542553,251.415094,119.754717,914.943396,31.508101
128.181522,244.680412,140.237113,414.608247,23.704575
112.673838,206.342466,88.767123,567.383562,27.817071
149.359375,216.375,97.5,427.875,15.530212
155.88125,206.4,94.2,678.8,12.514392
120.962121,225.793103,99.982759,731.051724,23.099459
127.790387,385.212766,287.148936,423.489362,34.228468
123.757576,270.652174,160.884058,450.043478,14.166176
136.332168,237.611111,119.166667,515.333333,37.775368
142.706806,206.0,91.125,559.708333,17.775168
127.007813,206.0,89.25,444.75,19.406426
140.295775,184.037037,75.925926,291.962963,9.052658
134.904167,212.466667,92.4,633.266667,30.301742
137.289855,195.884615,87.807692,409.923077,18.187062
100.36076,230.2,105.8,821.6,17.059015
113.673077,205.307692,95.692308,550.076923,22.102772
107.145833,243.0,111.166667,683.75,18.840707
118.061957,228.728324,111.595376,451.595376,29.671808
129.261261,189.0,82.0,456.0,18.828983
97.151786,217.0,107.0,448.0,11.646143
124.173788,214.757377,99.295082,530.688525,43.088548
119.19012,241.285714,113.047619,744.833333,24.785886
152.738636,234.636364,119.272727,505.090909,13.376308
150.462209,188.674419,83.209302,417.488372,23.355716
149.75,245.0,113.5,685.5,27.5
136.493682,205.12,90.733333,663.133333,26.454476
117.018937,214.252874,99.632184,683.172414,32.95459
130.305719,248.860465,123.918605,589.790698,24.475032
131.83,244.4,146.48,471.8,19.885512
146.432292,195.666667,91.333333,463.0,13.126521
120.137435,346.447917,248.270833,441.302083,15.870885
123.776224,203.555556,90.080808,378.616162,18.241826
144.458472,217.894737,100.052632,550.578947,12.262819
94.679688,246.875,109.125,766.625,25.548973
121.055556,237.930233,105.883721,702.72093,23.170705
132.812222,193.722581,82.625806,342.251613,18.594305
104.294069,372.126667,244.0,292.673333,31.274115
138.614314,213.603175,126.111111,421.0,18.304925
113.65618,213.107143,129.785714,480.857143,29.237766
118.169283,238.625,156.875,529.410714,19.648571
124.070892,200.728814,119.355932,389.389831,17.663831
129.439024,209.677419,110.096774,482.451613,25.127728
133.894198,191.621622,115.513514,419.513514,17.489139
127.0,179.4,82.6,245.88,13.433927
128.291118,232.973684,129.0,558.763158,18.249369
112.86755,207.368421,117.894737,544.157895,24.359951
126.432185,206.422908,128.599119,403.061674,23.368589
130.925234,224.574074,126.407407,567.925926,14.933931
135.895288,192.305556,90.694444,339.263889,17.432802
107.044643,212.476191,125.380952,464.761905,21.262531
120.011396,224.787879,123.681818,542.560606,26.678355
128.581136,200.870968,119.322581,436.556452,24.033568
130.386431,185.813954,96.395349,277.27907,22.652571
126.795806,204.45614,110.491228,370.298246,16.440179
128.120766,196.302326,111.395349,345.186047,17.701968
131.164773,206.681818,114.727273,483.045455,22.903544
134.412195,194.961539,114.538462,350.692308,14.621304
124.591944,179.416667,89.083333,208.083333,20.352602
114.896825,202.625,97.75,505.125,20.799264
129.681883,197.681818,120.613636,420.022727,18.951589
123.752283,222.018182,134.672727,510.036364,21.587217
135.024485,190.877551,104.55102,270.653061,14.329932
126.370618,212.578947,127.947368,546.31579,18.981183
153.8125,239.25,116.25,538.5,12.65652
130.193978,214.022222,95.544444,450.1,20.985074
114.512195,229.277778,107.333333,743.166667,25.430855
123.864889,229.075472,107.212264,623.613208,33.655799
100.791262,236.0,98.538462,726.846154,21.341406
122.211598,210.254902,93.303922,439.705882,24.008875
140.662992,182.725,76.15,334.8,17.837303
135.572917,202.041667,84.291667,338.75,26.428625
122.493289,207.894737,93.842105,554.0,10.985006
140.48806,242.619048,109.976191,619.607143,39.147701
137.492593,231.529412,106.941177,676.647059,36.431953
126.255548,208.674033,91.98895,521.762431,35.92782
121.322894,211.672414,95.37931,499.448276,45.682449
125.857143,246.142857,120.095238,500.190476,17.632427
132.1025,329.36,239.64,437.6,21.222629
111.541841,207.466667,96.0,591.733333,36.102262
163.9875,213.6,100.2,480.4,11.016351
132.100418,237.733333,110.733333,611.1,26.847636
138.017143,224.363636,104.0,721.636364,20.613724
118.826722,227.795367,105.046332,679.27027,28.480199
146.916667,251.333333,113.2,770.933333,31.877265
126.750445,251.025078,124.996865,575.799373,43.974185
132.840876,221.418605,97.093023,617.0,28.609586
119.915327,250.70615,139.615034,475.792711,27.989917
110.931343,219.833333,98.928571,694.5,18.809283
133.195302,231.657754,120.786096,452.037433,29.648156
119.987903,196.967742,85.451613,485.290323,30.437121
133.221154,317.846154,207.846154,398.230769,29.240282
122.101266,178.1,77.8,404.55,17.0478
106.407407,204.058824,91.411765,571.882353,24.026658
141.18716,200.258621,90.293103,367.448276,21.076781
154.158683,291.809524,178.142857,374.476191,17.247038
118.610701,215.0,97.779412,458.485294,26.945683
144.566667,256.0,120.941177,634.882353,31.963322
148.5,254.0,153.0,371.0,22.076232
127.551971,175.875,71.147727,234.284091,16.469795
128.123943,178.460076,74.34981,270.243346,15.54336
115.308588,216.860465,97.255814,522.813954,44.181358
126.36935,448.168539,412.898876,714.044944,22.667558
115.400966,205.884615,89.576923,397.5,22.938334
116.980057,195.045455,85.787879,376.727273,39.672433
115.60037,245.191177,119.161765,724.544118,37.465864
136.931985,174.647059,75.794118,268.235294,13.467891
111.458333,297.0,164.0,351.0,8.178563
174.326389,263.888889,154.888889,316.555556,8.061492
109.487069,246.275862,122.344828,824.172414,21.578935
130.164158,190.602273,82.909091,347.284091,15.568294
117.252055,257.0,118.434783,929.0,8.04148
131.283404,217.486487,99.594595,542.567568,23.343248
147.548173,188.789474,82.736842,302.684211,11.627411
121.260926,225.530612,108.204082,641.102041,26.190425
138.63388,221.565217,97.782609,436.434783,20.223982
128.984791,491.515152,498.363636,768.727273,28.168423
124.366957,202.898148,92.175926,459.935185,25.997314
129.986155,251.202454,118.619632,704.576687,6.753997
133.451087,247.434783,120.173913,572.347826,20.497406
132.047033,173.087719,72.157895,230.368421,10.499439
137.007843,199.918269,86.865385,526.072115,29.092366
127.554069,243.820513,127.153846,549.683761,30.56531
154.4125,211.8,88.0,511.4,15.679286
130.536765,240.0,149.941177,179.117647,18.839148
121.88866,249.868853,128.95082,682.409836,51.084619
123.522523,228.214286,105.0,590.857143,32.724889
109.98301,239.961539,106.346154,834.923077,9.364733
140.136842,223.666667,105.083333,590.833333,26.623891
128.329365,250.375,121.375,914.125,20.650529
135.268763,204.612903,88.5,208.903226,16.700248
110.215278,220.166667,105.5,671.666667,18.268235
121.929348,208.73913,93.26087,706.347826,18.719297
123.245192,208.923077,94.076923,432.384615,25.457471
127.778313,222.538462,106.384615,648.076923,32.668651
122.333333,215.866667,103.2,559.466667,23.941224
115.731436,235.333333,107.921569,728.333333,27.26555
128.258333,215.266667,92.6,395.333333,34.009803
133.050848,222.230769,98.0,660.923077,61.7974
128.549606,187.233177,83.622848,152.564945,10.311843
127.303183,252.397351,118.152318,653.675497,18.25217
119.811752,208.878261,92.66087,526.93913,35.355239
119.276403,240.116883,116.038961,554.402597,19.652213
131.555394,185.837209,77.953488,341.255814,22.77009
125.765655,222.636364,102.469697,708.939394,30.525189
123.348317,249.679688,154.546875,426.949219,24.248183
111.568773,203.588235,93.264706,403.735294,26.512777
127.413249,173.6,74.5,331.05,26.826246
134.763889,208.833333,84.333333,406.722222,29.202148
111.109375,226.0,100.0,717.0,9.287088
118.281831,261.204546,144.227273,294.795455,21.63918
93.979167,543.0,367.0,396.0,156.508431
128.228705,333.877451,215.754902,323.980392,20.706354
138.921011,200.655462,85.97479,391.563025,24.977258
130.868502,230.414634,102.341463,727.292683,27.258452
122.885,209.16,91.68,532.68,34.471414
125.475868,258.962264,115.735849,791.150943,18.821566
129.463956,204.75,90.867647,455.397059,41.654764
118.550315,202.4,89.05,490.5,36.164762
133.651206,194.838235,85.897059,327.117647,19.479161
116.632143,243.257143,111.057143,705.171429,23.630212
119.568076,240.391389,114.103718,689.823875,28.478583
159.666667,225.333333,98.666667,596.666667,21.582529
137.598558,231.423077,111.692308,586.730769,37.200103
119.485149,222.368421,95.0,629.842105,29.267323
127.364351,247.666667,137.142857,436.742857,14.96683
119.428295,215.461539,98.569231,508.061539,19.52238
113.738676,260.333333,149.666667,354.333333,18.278706
113.907738,288.047619,180.52381,409.666667,29.925304
122.098026,227.03125,104.479167,585.135417,28.648733
124.89349,245.272189,118.713018,642.218935,35.453746
138.537618,204.225,103.675,343.4,27.873722
125.357629,169.707692,69.676923,223.015385,21.033982
132.075563,220.307692,101.948718,699.615385,21.273492
125.753425,242.521739,111.782609,795.434783,22.636354
119.527091,210.214953,94.037383,394.700935,22.198219
144.638393,215.5,87.428571,590.928571,23.116828
129.458667,215.808511,97.468085,589.829787,24.589578
135.548684,223.458333,107.479167,236.479167,20.989415
117.971545,223.83871,95.935484,583.258065,29.409626
139.808036,175.285714,78.714286,270.285714,9.641534
131.554641,215.405567,101.198807,483.922465,39.677165
116.651786,248.428571,109.571429,799.714286,29.232356
129.763716,217.977012,129.793103,228.850575,19.944003
130.884146,214.147436,103.00641,163.403846,15.860819
134.809524,189.25,76.166667,230.111111,10.958254
120.285489,190.675,84.8,347.375,33.179813
132.04375,191.7,95.9,543.4,23.20431
130.531856,204.565217,84.956522,263.826087,18.424115
118.362534,198.921053,85.0,391.885965,28.20339
125.441253,338.395833,228.020833,591.333333,47.87549
143.07767,424.923077,330.923077,460.769231,34.414803
129.738502,242.21875,111.40625,604.71875,25.646096
127.029581,180.714286,79.194805,171.935065,12.660559
107.080882,228.352941,110.941177,756.588235,27.213878
137.33878,232.793103,121.724138,352.396552,15.740662
114.131148,256.26087,142.869565,470.956522,16.877183
121.129139,220.421053,107.789474,767.0,23.223069
133.809352,194.057143,87.114286,376.657143,19.913814
128.02037,256.676471,121.803922,676.411765,21.061553
145.102273,202.0,92.636364,514.727273,28.343233
133.959497,259.711111,125.066667,758.222222,34.414137
123.847222,227.111111,110.555556,526.555556,33.826719
142.886364,196.0,86.0,408.0,23.265624
140.174051,228.55,106.55,643.25,27.024803
120.318248,246.0,134.27907,467.162791,22.05794
117.427907,191.185185,86.555556,429.703704,24.765567
119.060998,287.676471,140.147059,872.941177,16.504692
147.597403,229.6,110.6,575.2,22.2623
138.808338,190.482759,81.767241,345.689655,22.146045
135.851813,225.823529,108.378151,598.689076,29.074484
125.226467,237.184783,131.108696,463.086957,16.794555
137.029056,261.307692,159.442308,406.461539,19.448565
136.77044,200.3,91.6,570.6,31.802358
131.930649,267.785714,138.035714,424.857143,15.474592
122.172394,251.454546,119.109091,663.672727,23.471602
123.518664,259.0,122.421875,936.25,16.762559
133.272947,203.653846,88.923077,515.230769,27.764543
120.296313,242.130435,110.84058,774.07971,23.205914
126.990315,225.230769,103.615385,668.961539,13.906333
146.517857,213.857143,92.0,534.857143,32.408112
153.859375,206.0,91.0,549.0,13.112494
123.596379,364.983051,271.915254,429.745763,18.591683
98.945313,522.125,504.375,772.375,93.976061
133.233524,181.363636,75.818182,390.75,12.34683
112.535777,250.611111,114.805556,617.305556,23.729231
114.978056,241.975,110.125,733.45,24.333811
105.055556,203.555556,89.111111,413.888889,49.116641
117.726131,209.24,91.24,486.48,25.28791
99.567935,196.26087,85.086957,336.217391,20.070481
132.0492,180.273585,74.811321,299.54717,26.492463
137.275261,248.555556,140.0,366.833333,19.434362
115.455729,214.916667,99.0,599.875,23.341665
131.284306,237.843374,130.240964,453.036145,28.259313
121.978927,204.818182,97.181818,535.545455,37.22875
136.266605,206.882353,88.75,579.897059,23.008061
143.271875,214.75,90.5,585.9,25.717698
109.828571,183.7,82.95,251.75,16.079412
135.510417,199.666667,81.0,409.333333,14.085799
100.21875,218.5,95.5,597.5,28.77885
140.392046,204.0,96.0,583.0,21.859431
147.454023,202.636364,96.409091,549.772727,19.930302
121.781321,196.572727,86.163636,363.963636,33.015453
130.622651,178.175573,76.137405,262.580153,16.406692
109.456842,209.1,94.5,562.666667,25.522191
156.242188,240.0,110.5,726.0,29.626582
117.716332,208.045455,88.363636,415.272727,22.499082
113.816177,218.235294,103.294118,655.058824,16.897411
114.434028,249.5,109.555556,805.333333,30.994424
113.122807,259.833333,157.555556,366.111111,16.626247
134.224551,205.047619,95.190476,554.571429,30.793217
116.473913,206.482759,91.62069,408.310345,16.613963
110.807292,188.666667,77.5,446.5,18.705874
116.696017,218.5,105.233333,427.0,28.421119
125.837548,242.304878,116.414634,587.743902,24.560749
131.900524,237.208333,105.097222,589.111111,45.089075
125.363763,227.881482,104.22963,643.140741,28.00983
121.581656,222.714286,103.178571,811.232143,31.32633
157.859375,215.5,91.75,571.75,15.204851
137.789063,218.0,93.25,543.75,13.105342
145.552817,211.0,95.111111,425.666667,9.212344
148.7875,217.0,100.4,635.0,21.331667
137.4375,223.0,94.0,583.0,15.204851
128.131068,232.538462,111.230769,341.923077,24.668932
116.823735,232.458333,109.527778,648.041667,18.594598
117.206044,288.826087,182.73913,438.565217,11.965293
135.137833,211.969697,94.818182,597.606061,26.170119
132.994792,191.583333,85.083333,537.666667,21.312123
124.8223,292.967033,177.483517,313.67033,19.489029
134.891753,181.622951,77.557377,242.229508,10.138678
124.159722,227.111111,118.222222,418.777778,50.435297
123.228395,470.742424,447.916667,749.621212,31.119268
113.083333,217.0,98.333333,598.0,18.493242
121.331944,202.311111,88.955556,468.4,21.846761
138.388889,214.333333,91.111111,606.333333,38.680393
132.70916,172.437909,69.738562,144.875817,5.7724
129.140625,218.4375,96.0,638.0,22.311625
126.35,417.4,301.4,473.4,13.105724
87.140625,370.0,196.0,529.0,54.057261
138.334056,166.931035,67.103448,317.517241,14.91474
132.804688,245.25,115.125,690.125,25.332477
135.085761,223.384615,114.564103,363.717949,20.56212
122.282991,251.674419,113.465116,840.325581,18.492365
126.433393,236.788571,116.005714,565.377143,41.137855
122.080361,226.875,113.285714,460.458333,24.738455
140.805158,242.954546,145.590909,341.0,21.936234
119.472844,266.288136,140.084746,463.220339,15.711599
129.282378,302.644068,214.508475,632.932203,62.235096
129.872072,209.557143,96.742857,425.885714,27.757702
132.408377,232.166667,124.833333,353.833333,18.008486
120.003615,250.365385,115.75,912.807692,23.205882
128.242336,278.209302,160.162791,468.255814,17.053696
125.54533,486.326087,466.391304,765.282609,31.199129
71.71875,209.0,97.0,565.0,7.0
111.444686,206.586207,94.344828,631.793103,25.200881
140.905714,253.409091,143.818182,414.636364,44.231734
140.153453,198.408163,86.22449,384.489796,21.952487
141.5,227.863636,102.909091,664.409091,25.830543
149.442359,244.148936,112.87234,609.851064,18.158574
127.022647,232.426966,111.775281,560.460674,20.082842
111.964567,199.8125,90.875,520.5625,29.570295
116.823881,204.428571,92.714286,394.642857,20.814318
103.038251,243.130435,115.913044,579.304348,19.459813
125.72549,215.75,93.0,758.5,31.489085
144.595808,215.095238,100.809524,497.952381,12.143324
128.412595,212.793103,95.793103,332.0,18.490807
121.890625,253.402913,148.058252,427.781553,19.0616
115.709677,199.75,83.25,414.75,12.437343
136.443548,170.958333,80.125,176.791667,8.100819
133.114729,221.358025,99.419753,717.08642,18.604819
132.187029,216.595238,107.333333,254.238095,22.785814
117.007353,210.970588,90.029412,538.5,31.770751
122.196703,251.013652,113.47099,749.580205,7.996848
133.964924,259.945652,168.891304,393.5,11.252531
152.375,197.0,83.6,375.0,15.615377
115.6625,230.4,100.2,614.2,12.737347
112.948087,217.956522,95.130435,564.869565,22.700233
120.5,195.125,84.1875,558.75,39.471459
144.123853,227.5,101.0,633.214286,26.911514
131.570149,206.142857,89.47619,453.095238,20.868338
116.941606,253.538462,117.307692,857.461539,14.373968
135.3375,194.6,85.8,487.6,30.943335
117.211539,244.956522,154.826087,389.869565,28.670279
183.28125,209.0,93.0,588.0,14.5
119.345029,255.313954,122.383721,796.27907,19.314808
159.320313,238.5,113.5,522.5,11.736029
139.516332,207.66,97.98,472.36,33.777294
136.78979,210.333333,92.809524,596.714286,25.719929
111.747748,175.214286,77.428571,244.857143,18.698467
128.728403,198.1875,85.416667,329.791667,23.258341
115.465368,214.965517,94.862069,533.344828,31.111017
138.074428,564.666667,566.757576,790.969697,56.380643
112.103053,215.773913,95.669565,581.8,29.360576
115.814465,246.15,110.5,804.55,17.327651
126.195247,270.479592,125.938776,744.326531,13.662835
104.3125,202.0,93.0,413.0,18.580157
124.857074,211.453846,94.4,433.384615,25.827278
121.014881,263.761905,146.428571,237.095238,34.201882
102.916667,208.666667,89.666667,501.333333,26.297444
136.003953,209.25,89.5,308.0,14.110612
127.259506,240.25,118.51875,515.04375,30.838971
128.253635,217.820513,96.358974,582.282051,28.990851
112.118421,213.631579,104.578947,604.631579,16.654049
103.789474,223.0,100.0,596.5,12.446552
130.262038,202.904459,91.299363,391.369427,20.700008
129.365204,709.45,540.0,597.65,31.795745
112.280528,249.473684,127.157895,635.473684,14.224749
110.514706,222.058824,100.588235,692.470588,27.381579
103.416667,223.0,102.111111,623.111111,22.15657
136.541397,268.680412,130.28866,738.762887,14.333753
125.888554,216.333333,101.571429,551.476191,23.093814
162.40625,609.0,599.0,778.0,80.0453
93.6875,220.857143,99.714286,677.0,8.729495
129.562409,214.91954,97.816092,516.471264,25.679066
127.129518,309.865079,188.515873,315.214286,19.579074
135.106393,244.227273,114.905303,634.700758,23.539084
125.828125,228.25,102.0,388.5,28.796701
115.657143,203.727273,84.318182,551.954546,21.999296
126.656463,238.054054,113.108108,738.783784,22.258426
118.904799,235.7125,111.5625,626.175,27.415324
127.45283,203.9,89.5,520.35,26.530172
116.884868,208.210526,97.368421,591.631579,32.46912
137.842932,220.75,102.75,407.5,12.342058
118.710031,258.925,148.575,645.65,23.730308
141.336815,267.125,144.458333,553.041667,22.577644
129.82458,206.35,88.816667,325.266667,20.614315
133.285484,278.333333,127.0,790.333333,16.445395
133.387052,226.844444,116.472222,432.166667,34.913708
117.602273,213.636364,90.0,618.0,27.021877
112.535519,208.478261,86.826087,470.26087,18.03672
135.796961,245.217391,110.434783,788.413044,21.038458
120.706977,227.907407,107.287037,656.25,28.35537
132.132193,185.642276,82.195122,274.617886,13.882975
132.922195,185.766234,78.558442,349.402597,25.591139
126.125,201.588235,88.470588,463.882353,17.685057
104.302083,270.0,146.0,430.0,154.573248
134.59636,255.076923,131.410256,659.641026,22.806074
159.890625,236.5,106.5,741.0,29.037691
115.284211,228.75,104.375,798.75,14.508558
123.166667,249.083333,116.5,930.5,17.787909
126.215909,268.363636,161.090909,455.0,27.885539
117.990991,502.0,335.0,560.0,22.568716
